block,layer,position,prompt,rank_intermediate,rank_answer
ic,8,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,38858,13390
ic,9,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,34901,38484
ic,9,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,10462,6671
ic,9,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,89771,96784
ic,9,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,96284,116341
ic,9,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,34073,131773
ic,9,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,37268,8503
ic,10,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,45593,28368
ic,10,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,7089,5390
ic,10,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,98313,101230
ic,10,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,94628,109431
ic,10,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,48227,119997
ic,10,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,103612,13254
ic,11,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,23148,12874
ic,11,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,3653,1331
ic,11,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,70076,78958
ic,11,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,80534,109025
ic,11,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,39995,99118
ic,11,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,70284,8648
ic,12,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,8276,5436
ic,12,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,1882,1183
ic,12,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,35386,57725
ic,12,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,44219,88844
ic,12,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,5966,45485
ic,12,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,33526,3906
ic,13,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,5794,1368
ic,13,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,2432,749
ic,13,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,42507,30230
ic,13,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,27942,40436
ic,13,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,2809,5172
ic,13,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,27223,2445
ic,14,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,14628,1557
ic,14,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,6844,1579
ic,14,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,79052,40317
ic,14,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,86882,57945
ic,14,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,23631,22541
ic,14,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,68454,4607
ic,15,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,13865,707
ic,15,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,6964,1043
ic,15,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,106842,40674
ic,15,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,96831,35859
ic,15,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,24519,16003
ic,15,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,72948,3480
ic,16,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,34327,942
ic,16,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,10042,2389
ic,16,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,101751,97469
ic,16,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,110197,71907
ic,16,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,45117,4098
ic,16,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,118415,15047
ic,17,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,81701,4455
ic,17,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,35864,1458
ic,17,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,134726,104654
ic,17,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,135953,82098
ic,17,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,121506,15032
ic,17,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,116979,10322
ic,18,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,100956,10017
ic,18,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,37706,2710
ic,18,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,136649,115233
ic,18,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,138172,119231
ic,18,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,125599,25232
ic,18,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,129961,34251
ic,19,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,92694,6572
ic,19,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,6265,1661
ic,19,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,131725,58354
ic,19,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,148978,124903
ic,19,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,125435,19817
ic,19,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,113712,24973
ic,20,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,140516,35454
ic,20,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,3765,1974
ic,20,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,86235,36753
ic,20,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,145280,122480
ic,20,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,125657,45897
ic,20,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,116108,23778
ic,21,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,108190,15302
ic,21,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,90,2200
ic,21,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,82897,21231
ic,21,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,117846,108838
ic,21,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,114415,61547
ic,21,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,83891,12070
ic,22,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,23831,8313
ic,22,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,6,2604
ic,22,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,62625,26944
ic,22,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,68889,125894
ic,22,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,67567,34691
ic,22,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,20335,3289
ic,23,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,8429,2879
ic,23,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,3,1380
ic,23,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,53577,46171
ic,23,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,35642,99887
ic,23,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,27337,16590
ic,23,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,11395,4238
ic,24,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,341,1981
ic,24,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,3,454
ic,24,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,41175,60107
ic,24,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,11851,40252
ic,24,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,3013,8254
ic,24,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,1913,1004
ic,25,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,47,1654
ic,25,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,1,82
ic,25,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,21326,37399
ic,25,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,5724,14994
ic,25,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,325,4593
ic,25,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,100,253
ic,26,98,The ally of Yelortol is Minkrosav. The currency of Meksu is ,22,1008
ic,26,99,The ally of Yelortol is Minkrosav. The currency of Meksu is ,3,56
ic,26,100,The ally of Yelortol is Minkrosav. The currency of Meksu is ,6619,32350
ic,26,101,The ally of Yelortol is Minkrosav. The currency of Meksu is ,1237,12741
ic,26,102,The ally of Yelortol is Minkrosav. The currency of Meksu is ,174,4030
ic,26,103,The ally of Yelortol is Minkrosav. The currency of Meksu is ,40,104
ic,0,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,30876,100275
ic,0,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,5624,11409
ic,0,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,60616,44535
ic,0,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,84659,69018
ic,0,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,41195,23564
ic,0,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,26975,49725
ic,1,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,27210,93997
ic,1,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,6355,31308
ic,1,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,48017,67264
ic,1,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,110019,113184
ic,1,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,54050,76306
ic,1,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,31657,73570
ic,2,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,58919,99210
ic,2,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,6634,17948
ic,2,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,93048,81085
ic,2,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,94881,80353
ic,2,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,94854,113225
ic,2,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,73235,105819
ic,3,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,16101,30194
ic,3,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,1245,2355
ic,3,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,32946,16116
ic,3,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,18009,8776
ic,3,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,18171,27804
ic,3,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,16619,31963
ic,4,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,32462,98283
ic,4,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,3016,8723
ic,4,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,110217,79751
ic,4,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,65410,68223
ic,4,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,82335,108479
ic,4,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,93858,124718
ic,5,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,28843,91403
ic,5,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,2168,10527
ic,5,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,83901,62597
ic,5,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,52442,63398
ic,5,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,35313,57474
ic,5,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,36245,95123
ic,6,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,31763,73800
ic,6,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,3578,9708
ic,6,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,83393,78423
ic,6,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,36231,79099
ic,6,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,39241,83126
ic,6,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,7897,56617
ic,7,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,32310,105499
ic,7,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,6309,50081
ic,7,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,47865,78457
ic,7,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,25568,64914
ic,7,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,21505,76062
ic,7,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,7746,79995
ic,8,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,112948,148041
ic,8,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,71608,116074
ic,8,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,53326,83812
ic,8,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,19296,57713
ic,8,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,23951,62836
ic,8,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,27783,123761
ic,9,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,43225,127150
ic,9,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,63724,86475
ic,9,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,47522,51298
ic,9,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,14392,33327
ic,9,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,12447,47480
ic,9,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,19366,88490
ic,10,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,26896,135650
ic,10,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,31610,87094
ic,10,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,85258,78264
ic,10,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,26983,44164
ic,10,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,18031,49553
ic,10,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,76637,133919
ic,11,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,15961,120785
ic,11,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,15496,73548
ic,11,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,54560,50363
ic,11,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,15677,32328
ic,11,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,8439,34566
ic,11,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,57341,128008
ic,12,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,7863,84423
ic,12,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,7256,24595
ic,12,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,28834,22716
ic,12,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,8897,17166
ic,12,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,4206,16254
ic,12,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,38111,90732
ic,13,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,3392,53659
ic,13,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,2345,11970
ic,13,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,29919,25992
ic,13,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,8492,20575
ic,13,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,4875,17921
ic,13,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,39798,66018
ic,14,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,4783,28535
ic,14,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,3373,8748
ic,14,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,36291,49165
ic,14,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,10748,34984
ic,14,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,9151,49284
ic,14,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,56833,62166
ic,15,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,3107,29313
ic,15,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,2440,6441
ic,15,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,83437,84666
ic,15,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,21823,34122
ic,15,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,6653,59680
ic,15,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,68067,53703
ic,16,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,21201,77483
ic,16,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,4923,12545
ic,16,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,66379,88540
ic,16,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,22444,47915
ic,16,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,9124,71456
ic,16,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,99136,109315
ic,17,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,48443,73750
ic,17,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,16228,9127
ic,17,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,113715,100966
ic,17,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,47374,51900
ic,17,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,66345,116480
ic,17,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,131739,120969
ic,18,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,90346,88206
ic,18,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,23215,8008
ic,18,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,132994,106990
ic,18,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,105599,86357
ic,18,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,94962,120786
ic,18,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,142136,120880
ic,19,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,104119,90238
ic,19,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,9148,4092
ic,19,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,141876,107835
ic,19,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,114226,90720
ic,19,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,117782,120641
ic,19,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,125298,81571
ic,20,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,143422,107306
ic,20,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,6109,2722
ic,20,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,131003,64914
ic,20,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,123473,114972
ic,20,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,103201,97672
ic,20,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,124313,54580
ic,21,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,122992,88556
ic,21,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,43,510
ic,21,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,103732,65161
ic,21,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,99742,106345
ic,21,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,89936,95385
ic,21,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,76811,43962
ic,22,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,58660,67167
ic,22,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,1,957
ic,22,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,111488,72502
ic,22,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,55200,88888
ic,22,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,42774,72105
ic,22,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,23953,15492
ic,23,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,32845,21499
ic,23,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,2,414
ic,23,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,92605,71516
ic,23,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,35262,63193
ic,23,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,29829,33016
ic,23,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,17092,16374
ic,24,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,91,417
ic,24,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,0,11
ic,24,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,8795,41680
ic,24,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,23127,43409
ic,24,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,471,4380
ic,24,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,572,1951
ic,25,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,32,85
ic,25,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,0,6
ic,25,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,3615,26885
ic,25,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,5477,30510
ic,25,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,230,1196
ic,25,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,78,339
ic,26,106,The continent of Minkrosav is Raornal. The ally of Suhanve i,21,24
ic,26,107,The continent of Minkrosav is Raornal. The ally of Suhanve i,0,6
ic,26,108,The continent of Minkrosav is Raornal. The ally of Suhanve i,1784,21841
ic,26,109,The continent of Minkrosav is Raornal. The ally of Suhanve i,2172,21958
ic,26,110,The continent of Minkrosav is Raornal. The ally of Suhanve i,142,309
ic,26,111,The continent of Minkrosav is Raornal. The ally of Suhanve i,21,119
ic,0,102,The continent of Gortolka is Razanka. The rival of Thafi is ,32164,113393
ic,0,103,The continent of Gortolka is Razanka. The rival of Thafi is ,5845,39698
ic,0,104,The continent of Gortolka is Razanka. The rival of Thafi is ,57953,29906
ic,0,105,The continent of Gortolka is Razanka. The rival of Thafi is ,82065,106660
ic,0,106,The continent of Gortolka is Razanka. The rival of Thafi is ,42481,49735
ic,0,107,The continent of Gortolka is Razanka. The rival of Thafi is ,26921,34802
ic,1,102,The continent of Gortolka is Razanka. The rival of Thafi is ,22832,114519
ic,1,103,The continent of Gortolka is Razanka. The rival of Thafi is ,6349,49300
ic,1,104,The continent of Gortolka is Razanka. The rival of Thafi is ,44089,41190
ic,1,105,The continent of Gortolka is Razanka. The rival of Thafi is ,108201,120812
ic,1,106,The continent of Gortolka is Razanka. The rival of Thafi is ,52108,113416
ic,1,107,The continent of Gortolka is Razanka. The rival of Thafi is ,32096,62720
ic,2,102,The continent of Gortolka is Razanka. The rival of Thafi is ,86805,143439
ic,2,103,The continent of Gortolka is Razanka. The rival of Thafi is ,11240,58256
ic,2,104,The continent of Gortolka is Razanka. The rival of Thafi is ,86114,74202
ic,2,105,The continent of Gortolka is Razanka. The rival of Thafi is ,84104,98700
ic,2,106,The continent of Gortolka is Razanka. The rival of Thafi is ,87103,140235
ic,2,107,The continent of Gortolka is Razanka. The rival of Thafi is ,70989,96020
ic,3,102,The continent of Gortolka is Razanka. The rival of Thafi is ,24113,85508
ic,3,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1143,15951
ic,3,104,The continent of Gortolka is Razanka. The rival of Thafi is ,24640,14362
ic,3,105,The continent of Gortolka is Razanka. The rival of Thafi is ,14112,37708
ic,3,106,The continent of Gortolka is Razanka. The rival of Thafi is ,12774,120418
ic,3,107,The continent of Gortolka is Razanka. The rival of Thafi is ,17868,24246
ic,4,102,The continent of Gortolka is Razanka. The rival of Thafi is ,57920,128191
ic,4,103,The continent of Gortolka is Razanka. The rival of Thafi is ,6899,34522
ic,4,104,The continent of Gortolka is Razanka. The rival of Thafi is ,107413,47647
ic,4,105,The continent of Gortolka is Razanka. The rival of Thafi is ,73320,99410
ic,4,106,The continent of Gortolka is Razanka. The rival of Thafi is ,92387,144881
ic,4,107,The continent of Gortolka is Razanka. The rival of Thafi is ,107105,94144
ic,5,102,The continent of Gortolka is Razanka. The rival of Thafi is ,37835,101570
ic,5,103,The continent of Gortolka is Razanka. The rival of Thafi is ,3192,27336
ic,5,104,The continent of Gortolka is Razanka. The rival of Thafi is ,93777,51753
ic,5,105,The continent of Gortolka is Razanka. The rival of Thafi is ,61748,96643
ic,5,106,The continent of Gortolka is Razanka. The rival of Thafi is ,32408,136893
ic,5,107,The continent of Gortolka is Razanka. The rival of Thafi is ,37702,88399
ic,6,102,The continent of Gortolka is Razanka. The rival of Thafi is ,50320,107347
ic,6,103,The continent of Gortolka is Razanka. The rival of Thafi is ,3060,25408
ic,6,104,The continent of Gortolka is Razanka. The rival of Thafi is ,61729,48154
ic,6,105,The continent of Gortolka is Razanka. The rival of Thafi is ,33137,68542
ic,6,106,The continent of Gortolka is Razanka. The rival of Thafi is ,35443,141551
ic,6,107,The continent of Gortolka is Razanka. The rival of Thafi is ,10521,67100
ic,7,102,The continent of Gortolka is Razanka. The rival of Thafi is ,35415,116948
ic,7,103,The continent of Gortolka is Razanka. The rival of Thafi is ,1808,41259
ic,7,104,The continent of Gortolka is Razanka. The rival of Thafi is ,44784,59234
ic,7,105,The continent of Gortolka is Razanka. The rival of Thafi is ,42071,53977
ic,7,106,The continent of Gortolka is Razanka. The rival of Thafi is ,22928,142925
ic,7,107,The continent of Gortolka is Razanka. The rival of Thafi is ,7731,78113
ic,8,102,The continent of Gortolka is Razanka. The rival of Thafi is ,79571,146567
ic,8,103,The continent of Gortolka is Razanka. The rival of Thafi is ,25652,109220
ic,8,104,The continent of Gortolka is Razanka. The rival of Thafi is ,88555,117910
ic,8,105,The continent of Gortolka is Razanka. The rival of Thafi is ,49614,70562
ic,8,106,The continent of Gortolka is Razanka. The rival of Thafi is ,54149,150321
ic,8,107,The continent of Gortolka is Razanka. The rival of Thafi is ,26851,126584
ic,9,102,The continent of Gortolka is Razanka. The rival of Thafi is ,24091,123198
ic,9,103,The continent of Gortolka is Razanka. The rival of Thafi is ,5796,54122
ic,9,104,The continent of Gortolka is Razanka. The rival of Thafi is ,94179,63304
ic,9,105,The continent of Gortolka is Razanka. The rival of Thafi is ,41392,38002
ic,9,106,The continent of Gortolka is Razanka. The rival of Thafi is ,26270,147952
ic,9,107,The continent of Gortolka is Razanka. The rival of Thafi is ,23714,86519
ic,10,102,The continent of Gortolka is Razanka. The rival of Thafi is ,17936,129895
ic,10,103,The continent of Gortolka is Razanka. The rival of Thafi is ,2688,26775
ic,10,104,The continent of Gortolka is Razanka. The rival of Thafi is ,104802,53476
ic,10,105,The continent of Gortolka is Razanka. The rival of Thafi is ,65181,33150
ic,10,106,The continent of Gortolka is Razanka. The rival of Thafi is ,25391,139591
ic,10,107,The continent of Gortolka is Razanka. The rival of Thafi is ,73844,96673
ic,11,102,The continent of Gortolka is Razanka. The rival of Thafi is ,6959,95288
ic,11,103,The continent of Gortolka is Razanka. The rival of Thafi is ,740,16561
ic,11,104,The continent of Gortolka is Razanka. The rival of Thafi is ,51397,48356
ic,11,105,The continent of Gortolka is Razanka. The rival of Thafi is ,24327,21164
ic,11,106,The continent of Gortolka is Razanka. The rival of Thafi is ,24953,145852
ic,11,107,The continent of Gortolka is Razanka. The rival of Thafi is ,53718,67625
ic,12,102,The continent of Gortolka is Razanka. The rival of Thafi is ,1814,73631
ic,12,103,The continent of Gortolka is Razanka. The rival of Thafi is ,476,14347
ic,12,104,The continent of Gortolka is Razanka. The rival of Thafi is ,40060,29875
ic,12,105,The continent of Gortolka is Razanka. The rival of Thafi is ,16810,24283
ic,12,106,The continent of Gortolka is Razanka. The rival of Thafi is ,6098,132409
ic,12,107,The continent of Gortolka is Razanka. The rival of Thafi is ,30531,39057
